scenario	replication	iteration	farm_ID	farm_name	closed	full_time	legal_type	farm_age	farm_class	management_coeff	farm_size_class	econ_size_class	ec_size_ESU	total_ha	owned_ha	used_land	revenue	lu	ruminants	granivore	overheads	maintenance	annuity	depreciation	wages_paid	rent_paid	interest_paid	coupled_subs_unmod	decoupled_subs_unmod	total_premium_mod	econ_land_rent	rent_Arable_Land	rent_Grazing_Land	total_land_Arable_Land	total_land_Grazing_Land	rented_land_Arable_Land	rented_land_Grazing_Land	new_rent_Arable_Land	new_rent_Grazing_Land	new_rented_land_Arable_Land	new_rented_land_Grazing_Land	total_assets	total_fixed_assets	land_assets	liquidity	borrowed_capital	short_term_borrowed	profit	equity_capital	change_in_equity	net_investment	labour_input	family_labour	Withdrawal	farm_net_value_added	total_hh_income	off_farm_income	labour_substitution	global_strategy	display_modulation
RentVar	0          	0          	48         	CROP-PIF2  	0          	0          	2          	19         	2          	0.99936    	2          	5          	43.5293    	21.12      	9.24       	21.12      	96771.9    	28         	28         	0          	531.789    	1040       	7379.06    	2179.06    	0          	4392.96    	6089.19    	7457.89    	0          	7212.1     	1572.16    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	267881     	104000     	166060     	-11948.4   	71274.7    	40819.9    	38830.5    	185312     	8606.62    	101821     	774.164    	1800       	38174.1    	49312.7    	46780.7    	7950.23    	-298       	0          	2          	
RentVar	0          	0          	49         	CROP-PIF2  	0          	0          	2          	2          	2          	0.88828    	2          	5          	43.5293    	21.12      	9.24       	21.12      	96771.9    	28         	28         	0          	580.243    	1040       	7379.06    	2179.06    	0          	4392.96    	5954.04    	7457.89    	0          	7212.1     	1805.68    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	267881     	104000     	166060     	-10468.8   	71274.7    	38567.4    	43762.5    	186791     	10086.2    	101821     	774.164    	1800       	41626.5    	54109.5    	51712.7    	7950.23    	-298       	0          	2          	
RentVar	0          	0          	50         	CROP-PIF2  	0          	0          	2          	3          	2          	1.09223    	2          	5          	43.5293    	21.12      	9.24       	21.12      	96771.9    	28         	28         	0          	491.277    	1040       	7379.06    	2179.06    	0          	4392.96    	6202.19    	7457.89    	0          	7212.1     	1376.13    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	267881     	104000     	166060     	-13190.4   	71274.7    	42703.1    	34690.5    	184070     	7364.61    	101821     	774.164    	1800       	35276.1    	45285.6    	42640.7    	7950.23    	-298       	0          	2          	
RentVar	0          	0          	51         	CROP-PIF2  	0          	0          	2          	23         	2          	0.902985   	2          	5          	43.5293    	21.12      	9.24       	21.12      	96771.9    	28         	28         	0          	573.829    	1040       	7379.06    	2179.06    	0          	4392.96    	5971.94    	7457.89    	0          	7212.1     	1775.38    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	267881     	104000     	166060     	-10660.8   	71274.7    	38865.6    	43122.6    	186599     	9894.24    	101821     	774.164    	1800       	41178.6    	53487.5    	51072.8    	7950.23    	-298       	0          	2          	
RentVar	0          	0          	52         	CROP-PIF2  	0          	0          	2          	17         	2          	1.02013    	2          	5          	43.5293    	21.12      	9.24       	21.12      	96771.9    	28         	28         	0          	522.731    	1040       	7379.06    	2179.06    	0          	4392.96    	6114.46    	7457.89    	0          	7212.1     	1529.03    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	267881     	104000     	166060     	-12221.6   	71274.7    	41241      	37919.7    	185038     	8333.38    	101821     	774.164    	1800       	37536.5    	48427.1    	45869.9    	7950.23    	-298       	0          	2          	
RentVar	0          	0          	53         	CROP-PIF2  	0          	0          	2          	16         	2          	0.877487   	2          	5          	43.5293    	21.12      	9.24       	21.12      	96771.9    	28         	28         	0          	584.952    	1040       	7379.06    	2179.06    	0          	4392.96    	5940.91    	7457.89    	0          	7212.1     	1828.56    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	267881     	104000     	166060     	-10323.8   	71274.7    	38348.5    	44245.8    	186936     	10231.2    	101821     	774.164    	1800       	41964.8    	54579.6    	52196      	7950.23    	-298       	0          	2          	
RentVar	0          	0          	54         	CROP-PIF2  	0          	0          	2          	17         	2          	1.07311    	2          	5          	43.5293    	21.12      	9.24       	21.12      	96771.9    	28         	28         	0          	499.619    	1040       	7379.06    	2179.06    	0          	4392.96    	6178.92    	7457.89    	0          	7212.1     	1418.07    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	267881     	104000     	166060     	-12924.7   	71274.7    	42315.4    	35576.2    	184335     	7630.32    	101821     	774.164    	1800       	35896.1    	46148      	43526.4    	7950.23    	-298       	0          	2          	
RentVar	0          	0          	55         	CROP-PIF2  	0          	0          	2          	25         	2          	0.863606   	2          	5          	43.5293    	21.12      	9.24       	21.12      	96771.9    	28         	28         	0          	591.007    	1040       	7379.06    	2179.06    	0          	4392.96    	5924.02    	7457.89    	0          	7212.1     	1858.26    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	267881     	104000     	166060     	-10135.7   	71274.7    	38067.1    	44872.9    	187124     	10419.3    	101821     	774.164    	1800       	42403.8    	55189.9    	52823.1    	7950.23    	-298       	0          	2          	
RentVar	0          	0          	56         	CROP-PIF2  	0          	0          	2          	6          	2          	0.871291   	2          	5          	43.5293    	21.12      	9.24       	21.12      	96771.9    	28         	28         	0          	587.654    	1040       	7379.06    	2179.06    	0          	4392.96    	5933.37    	7457.89    	0          	7212.1     	1841.12    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	267881     	104000     	166060     	-10244.3   	71274.7    	38222.9    	44510.9    	187016     	10310.7    	101821     	774.164    	1800       	42150.4    	54837.3    	52461.2    	7950.23    	-298       	0          	2          	
RentVar	0          	0          	57         	CROP-PIF2  	0          	0          	2          	12         	2          	1.08093    	2          	5          	43.5293    	21.12      	9.24       	21.12      	96771.9    	28         	28         	0          	496.208    	1040       	7379.06    	2179.06    	0          	4392.96    	6188.44    	7457.89    	0          	7212.1     	1400.86    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	267881     	104000     	166060     	-13033.7   	71274.7    	42473.9    	35212.6    	184226     	7521.26    	101821     	774.164    	1800       	35641.6    	45794      	43162.9    	7950.23    	-298       	0          	2          	
RentVar	0          	0          	58         	CROP-PIF2  	0          	0          	2          	25         	2          	1.09271    	2          	5          	43.5293    	21.12      	9.24       	21.12      	96771.9    	28         	28         	0          	491.069    	1040       	7379.06    	2179.06    	0          	4392.96    	6202.77    	7457.89    	0          	7212.1     	1375.94    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	267881     	104000     	166060     	-13191.6   	71274.7    	42712.8    	34686.3    	184068     	7363.36    	101821     	774.164    	1800       	35273.2    	45282      	42636.5    	7950.23    	-298       	0          	2          	
RentVar	0          	0          	59         	CROP-PIF2  	0          	0          	2          	9          	2          	0.969638   	2          	5          	43.5293    	21.12      	9.24       	21.12      	96771.9    	28         	28         	0          	544.754    	1040       	7379.06    	2179.06    	0          	4392.96    	6053.03    	7457.89    	0          	7212.1     	1635.08    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	267881     	104000     	166060     	-11549.7   	71274.7    	40217.2    	40159.5    	185710     	9005.31    	101821     	774.164    	1800       	39104.4    	50605.5    	48109.7    	7950.23    	-298       	0          	2          	
RentVar	0          	0          	60         	CROP-PIF2  	0          	0          	2          	20         	2          	0.971863   	2          	5          	43.5293    	21.12      	9.24       	21.12      	96771.9    	28         	28         	0          	543.784    	1040       	7379.06    	2179.06    	0          	4392.96    	6055.74    	7457.89    	0          	7212.1     	1629.24    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	267881     	104000     	166060     	-11586.7   	71274.7    	40262.3    	40036.2    	185673     	8968.33    	101821     	774.164    	1800       	39018.1    	50484.9    	47986.4    	7950.23    	-298       	0          	2          	
