id	row	col	soilType	ownedBy_id	ownedBy_name	rentBy_id	rentBy_name	rent	second_offer
1893	68	25	Arable_Land	117	FOD-PIF10	-1	NON	-1	-1
1894	69	25	Grazing_Land	117	FOD-PIF10	-1	NON	-1	-1
1895	70	25	Arable_Land	172	PIG-FIF13	-1	NON	-1	-1
1896	71	25	Arable_Land	172	PIG-FIF13	-1	NON	-1	-1
1897	72	25	Arable_Land	172	PIG-FIF13	-1	NON	-1	-1
1898	0	26	Grazing_Land	-1	NON	186	MIXED-FIF16	431.64	431.64
1899	1	26	Arable_Land	-1	NON	172	PIG-FIF13	504.24	504.24
1901	3	26	Arable_Land	-1	NON	186	MIXED-FIF16	504.24	504.24
1902	4	26	Grazing_Land	186	MIXED-FIF16	-1	NON	-1	-1
1903	5	26	Grazing_Land	186	MIXED-FIF16	-1	NON	-1	-1
1904	6	26	Grazing_Land	186	MIXED-FIF16	-1	NON	-1	-1
1905	7	26	Arable_Land	186	MIXED-FIF16	-1	NON	-1	-1
1906	8	26	Arable_Land	186	MIXED-FIF16	-1	NON	-1	-1
1907	9	26	Arable_Land	186	MIXED-FIF16	-1	NON	-1	-1
1908	10	26	Grazing_Land	186	MIXED-FIF16	-1	NON	-1	-1
1909	11	26	Arable_Land	-1	NON	169	PIG-FIF13	504.24	504.24
1910	12	26	Arable_Land	-1	NON	191	MIXED-FIF17	2514.85	2501.59
1911	13	26	Grazing_Land	-1	NON	187	MIXED-FIF16	1764.22	1764.06
1912	14	26	Grazing_Land	-1	NON	191	MIXED-FIF17	431.64	431.64
1913	15	26	Grazing_Land	-1	NON	191	MIXED-FIF17	431.64	431.64
1914	16	26	Grazing_Land	-1	NON	187	MIXED-FIF16	431.64	431.64
1915	17	26	Arable_Land	-1	NON	167	PIG-FIF13	504.24	504.24
1916	18	26	Arable_Land	-1	NON	167	PIG-FIF13	504.24	504.24
1917	19	26	Arable_Land	-1	NON	191	MIXED-FIF17	2508.03	2501
1918	20	26	Arable_Land	-1	NON	95	FOD-FIF9	504.24	504.24
1919	21	26	Arable_Land	-1	NON	95	FOD-FIF9	504.24	504.24
1920	22	26	Arable_Land	-1	NON	95	FOD-FIF9	504.24	504.24
1921	23	26	Grazing_Land	-1	NON	95	FOD-FIF9	431.64	431.64
1922	24	26	Grazing_Land	-1	NON	187	MIXED-FIF16	1698.09	1680.52
1923	25	26	Arable_Land	-1	NON	182	MIXED-FIF16	2448.18	2445.42
1924	26	26	Grazing_Land	-1	NON	187	MIXED-FIF16	1696.4	1676.84
1925	27	26	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
1926	28	26	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
1927	29	26	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
1928	30	26	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
1929	31	26	Arable_Land	-1	NON	58	CROP-PIF2	504.24	504.24
1930	32	26	Arable_Land	-1	NON	58	CROP-PIF2	504.24	504.24
1932	34	26	Arable_Land	58	CROP-PIF2	-1	NON	-1	-1
1933	35	26	Arable_Land	58	CROP-PIF2	-1	NON	-1	-1
1934	36	26	Grazing_Land	-1	NON	58	CROP-PIF2	431.64	431.64
1935	37	26	Arable_Land	-1	NON	59	CROP-PIF2	504.24	504.24
1936	38	26	Grazing_Land	-1	NON	59	CROP-PIF2	431.64	431.64
1937	39	26	Arable_Land	-1	NON	59	CROP-PIF2	504.24	504.24
1939	41	26	Grazing_Land	-1	NON	105	FOD-FIF9	431.64	431.64
1943	45	26	Grazing_Land	-1	NON	103	FOD-FIF9	431.64	431.64
1947	49	26	Grazing_Land	-1	NON	182	MIXED-FIF16	1762.37	1574.44
1948	50	26	Arable_Land	-1	NON	147	FOD-PIF10	409.2	409.2
1949	51	26	Grazing_Land	-1	NON	147	FOD-PIF10	393.36	393.36
1950	52	26	Grazing_Land	146	FOD-PIF10	-1	NON	-1	-1
1951	53	26	Arable_Land	-1	NON	146	FOD-PIF10	409.2	409.2
1952	54	26	Arable_Land	-1	NON	146	FOD-PIF10	409.2	409.2
1953	55	26	Grazing_Land	49	CROP-PIF2	-1	NON	-1	-1
1954	56	26	Arable_Land	-1	NON	49	CROP-PIF2	504.24	504.24
1956	58	26	Grazing_Land	-1	NON	79	DAIRY-FIF7	431.64	431.64
1957	59	26	Arable_Land	-1	NON	79	DAIRY-FIF7	504.24	504.24
1958	60	26	Arable_Land	-1	NON	79	DAIRY-FIF7	504.24	504.24
1959	61	26	Arable_Land	-1	NON	79	DAIRY-FIF7	504.24	504.24
1960	62	26	Arable_Land	-1	NON	79	DAIRY-FIF7	504.24	504.24
1961	63	26	Arable_Land	-1	NON	79	DAIRY-FIF7	504.24	504.24
1962	64	26	Arable_Land	-1	NON	93	FOD-FIF9	504.24	504.24
1963	65	26	Grazing_Land	-1	NON	93	FOD-FIF9	431.64	431.64
1964	66	26	Grazing_Land	184	MIXED-FIF16	-1	NON	-1	-1
1965	67	26	Arable_Land	184	MIXED-FIF16	-1	NON	-1	-1
1966	68	26	Arable_Land	172	PIG-FIF13	-1	NON	-1	-1
1967	69	26	Arable_Land	117	FOD-PIF10	-1	NON	-1	-1
1968	70	26	Arable_Land	172	PIG-FIF13	-1	NON	-1	-1
1969	71	26	Arable_Land	172	PIG-FIF13	-1	NON	-1	-1
1970	72	26	Grazing_Land	-1	NON	172	PIG-FIF13	431.64	431.64
1971	0	27	Grazing_Land	-1	NON	184	MIXED-FIF16	431.64	431.64
1972	1	27	Arable_Land	-1	NON	183	MIXED-FIF16	504.24	504.24
1973	2	27	Arable_Land	-1	NON	192	MIXED-FIF17	504.24	504.24
1974	3	27	Arable_Land	-1	NON	183	MIXED-FIF16	504.24	504.24
1975	4	27	Grazing_Land	-1	NON	186	MIXED-FIF16	431.64	431.64
1976	5	27	Arable_Land	186	MIXED-FIF16	-1	NON	-1	-1
1977	6	27	Arable_Land	186	MIXED-FIF16	-1	NON	-1	-1
1978	7	27	Grazing_Land	186	MIXED-FIF16	-1	NON	-1	-1
1980	9	27	Arable_Land	169	PIG-FIF13	-1	NON	-1	-1
1981	10	27	Arable_Land	169	PIG-FIF13	-1	NON	-1	-1
1982	11	27	Arable_Land	-1	NON	187	MIXED-FIF16	2496.06	2465.01
1983	12	27	Arable_Land	-1	NON	77	DAIRY-FIF7	2555.52	2541.82
1984	13	27	Arable_Land	-1	NON	191	MIXED-FIF17	504.24	504.24
1985	14	27	Arable_Land	-1	NON	191	MIXED-FIF17	504.24	504.24
1986	15	27	Arable_Land	-1	NON	191	MIXED-FIF17	504.24	504.24
1988	17	27	Arable_Land	-1	NON	167	PIG-FIF13	504.24	504.24
1989	18	27	Grazing_Land	-1	NON	95	FOD-FIF9	431.64	431.64
1990	19	27	Arable_Land	-1	NON	167	PIG-FIF13	504.24	504.24
1992	21	27	Arable_Land	-1	NON	95	FOD-FIF9	504.24	504.24
1993	22	27	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
1994	23	27	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
1995	24	27	Grazing_Land	-1	NON	187	MIXED-FIF16	1700.01	1680.46
1996	25	27	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
1997	26	27	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
1998	27	27	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
1999	28	27	Arable_Land	-1	NON	73	DAIRY-FIF6	504.24	504.24
2000	29	27	Arable_Land	-1	NON	73	DAIRY-FIF6	504.24	504.24
2001	30	27	Arable_Land	-1	NON	73	DAIRY-FIF6	504.24	504.24
2002	31	27	Grazing_Land	-1	NON	73	DAIRY-FIF6	431.64	431.64
2003	32	27	Grazing_Land	-1	NON	58	CROP-PIF2	431.64	431.64
2004	33	27	Arable_Land	58	CROP-PIF2	-1	NON	-1	-1
2005	34	27	Arable_Land	58	CROP-PIF2	-1	NON	-1	-1
2006	35	27	Arable_Land	58	CROP-PIF2	-1	NON	-1	-1
2007	36	27	Arable_Land	59	CROP-PIF2	-1	NON	-1	-1
2008	37	27	Grazing_Land	59	CROP-PIF2	-1	NON	-1	-1
2009	38	27	Arable_Land	59	CROP-PIF2	-1	NON	-1	-1
2010	39	27	Arable_Land	-1	NON	59	CROP-PIF2	504.24	504.24
2011	40	27	Grazing_Land	-1	NON	105	FOD-FIF9	431.64	431.64
2013	42	27	Arable_Land	-1	NON	196	MIXED-FIF18	504.24	504.24
2014	43	27	Grazing_Land	-1	NON	103	FOD-FIF9	431.64	431.64
2015	44	27	Grazing_Land	-1	NON	105	FOD-FIF9	431.64	431.64
2016	45	27	Grazing_Land	-1	NON	103	FOD-FIF9	431.64	431.64
2022	51	27	Grazing_Land	-1	NON	146	FOD-PIF10	393.36	393.36
2023	52	27	Grazing_Land	-1	NON	146	FOD-PIF10	393.36	393.36
2024	53	27	Grazing_Land	-1	NON	146	FOD-PIF10	393.36	393.36
2025	54	27	Arable_Land	-1	NON	204	MIXED-FIF19	504.24	504.24
2026	55	27	Arable_Land	-1	NON	49	CROP-PIF2	504.24	504.24
2027	56	27	Grazing_Land	-1	NON	146	FOD-PIF10	393.36	393.36
2028	57	27	Arable_Land	-1	NON	204	MIXED-FIF19	504.24	504.24
2029	58	27	Grazing_Land	-1	NON	184	MIXED-FIF16	1768.81	1757.44
2030	59	27	Arable_Land	-1	NON	79	DAIRY-FIF7	504.24	504.24
2031	60	27	Grazing_Land	71	DAIRY-FIF6	-1	NON	-1	-1
2032	61	27	Arable_Land	-1	NON	71	DAIRY-FIF6	504.24	504.24
2033	62	27	Grazing_Land	71	DAIRY-FIF6	-1	NON	-1	-1
2034	63	27	Arable_Land	-1	NON	71	DAIRY-FIF6	504.24	504.24
2035	64	27	Arable_Land	-1	NON	184	MIXED-FIF16	504.24	504.24
2036	65	27	Grazing_Land	184	MIXED-FIF16	-1	NON	-1	-1
2038	67	27	Arable_Land	184	MIXED-FIF16	-1	NON	-1	-1
2039	68	27	Grazing_Land	184	MIXED-FIF16	-1	NON	-1	-1
2040	69	27	Grazing_Land	172	PIG-FIF13	-1	NON	-1	-1
2041	70	27	Arable_Land	172	PIG-FIF13	-1	NON	-1	-1
2042	71	27	Grazing_Land	172	PIG-FIF13	-1	NON	-1	-1
2043	72	27	Arable_Land	172	PIG-FIF13	-1	NON	-1	-1
2044	0	28	Grazing_Land	-1	NON	184	MIXED-FIF16	431.64	431.64
2045	1	28	Grazing_Land	-1	NON	183	MIXED-FIF16	431.64	431.64
2046	2	28	Arable_Land	-1	NON	192	MIXED-FIF17	504.24	504.24
2047	3	28	Grazing_Land	-1	NON	186	MIXED-FIF16	431.64	431.64
2048	4	28	Arable_Land	-1	NON	183	MIXED-FIF16	504.24	504.24
2049	5	28	Arable_Land	-1	NON	186	MIXED-FIF16	504.24	504.24
2050	6	28	Arable_Land	186	MIXED-FIF16	-1	NON	-1	-1
2051	7	28	Arable_Land	186	MIXED-FIF16	-1	NON	-1	-1
2053	9	28	Grazing_Land	169	PIG-FIF13	-1	NON	-1	-1
2054	10	28	Arable_Land	169	PIG-FIF13	-1	NON	-1	-1
2055	11	28	Grazing_Land	-1	NON	186	MIXED-FIF16	1759.67	1700.08
2056	12	28	Grazing_Land	-1	NON	187	MIXED-FIF16	1766.26	1757.99
2057	13	28	Arable_Land	-1	NON	191	MIXED-FIF17	504.24	504.24
2058	14	28	Arable_Land	-1	NON	191	MIXED-FIF17	504.24	504.24
2060	16	28	Arable_Land	-1	NON	191	MIXED-FIF17	504.24	504.24
2061	17	28	Grazing_Land	-1	NON	191	MIXED-FIF17	431.64	431.64
2062	18	28	Arable_Land	-1	NON	167	PIG-FIF13	504.24	504.24
2063	19	28	Arable_Land	-1	NON	167	PIG-FIF13	504.24	504.24
2064	20	28	Grazing_Land	-1	NON	95	FOD-FIF9	431.64	431.64
2065	21	28	Grazing_Land	-1	NON	95	FOD-FIF9	431.64	431.64
2067	23	28	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
2068	24	28	Grazing_Land	-1	NON	187	MIXED-FIF16	431.64	431.64
2070	26	28	Grazing_Land	-1	NON	73	DAIRY-FIF6	431.64	431.64
2071	27	28	Grazing_Land	73	DAIRY-FIF6	-1	NON	-1	-1
2072	28	28	Arable_Land	73	DAIRY-FIF6	-1	NON	-1	-1
2073	29	28	Grazing_Land	73	DAIRY-FIF6	-1	NON	-1	-1
2074	30	28	Grazing_Land	73	DAIRY-FIF6	-1	NON	-1	-1
2075	31	28	Grazing_Land	73	DAIRY-FIF6	-1	NON	-1	-1
2076	32	28	Arable_Land	-1	NON	58	CROP-PIF2	504.24	504.24
2077	33	28	Grazing_Land	-1	NON	103	FOD-FIF9	431.64	431.64
2078	34	28	Arable_Land	-1	NON	58	CROP-PIF2	504.24	504.24
2079	35	28	Arable_Land	-1	NON	59	CROP-PIF2	504.24	504.24
2080	36	28	Arable_Land	59	CROP-PIF2	-1	NON	-1	-1
2081	37	28	Arable_Land	59	CROP-PIF2	-1	NON	-1	-1
2082	38	28	Arable_Land	59	CROP-PIF2	-1	NON	-1	-1
2083	39	28	Arable_Land	-1	NON	105	FOD-FIF9	504.24	504.24
2085	41	28	Arable_Land	-1	NON	105	FOD-FIF9	504.24	504.24
2086	42	28	Arable_Land	-1	NON	196	MIXED-FIF18	504.24	504.24
2087	43	28	Arable_Land	-1	NON	196	MIXED-FIF18	504.24	504.24
2088	44	28	Arable_Land	-1	NON	196	MIXED-FIF18	504.24	504.24
2089	45	28	Arable_Land	-1	NON	196	MIXED-FIF18	504.24	504.24
2090	46	28	Grazing_Land	-1	NON	105	FOD-FIF9	431.64	431.64
2091	47	28	Grazing_Land	-1	NON	105	FOD-FIF9	431.64	431.64
2092	48	28	Arable_Land	-1	NON	196	MIXED-FIF18	504.24	504.24
2096	52	28	Arable_Land	-1	NON	204	MIXED-FIF19	504.24	504.24
2097	53	28	Arable_Land	-1	NON	204	MIXED-FIF19	504.24	504.24
2098	54	28	Arable_Land	-1	NON	189	MIXED-FIF17	504.24	504.24
2099	55	28	Grazing_Land	-1	NON	189	MIXED-FIF17	431.64	431.64
2100	56	28	Arable_Land	-1	NON	189	MIXED-FIF17	504.24	504.24
2101	57	28	Arable_Land	-1	NON	189	MIXED-FIF17	504.24	504.24
2102	58	28	Arable_Land	-1	NON	78	DAIRY-FIF7	2617.42	2573.13
2103	59	28	Grazing_Land	-1	NON	71	DAIRY-FIF6	431.64	431.64
2106	62	28	Arable_Land	71	DAIRY-FIF6	-1	NON	-1	-1
2107	63	28	Grazing_Land	71	DAIRY-FIF6	-1	NON	-1	-1
2108	64	28	Arable_Land	-1	NON	71	DAIRY-FIF6	504.24	504.24
2110	66	28	Arable_Land	184	MIXED-FIF16	-1	NON	-1	-1
2111	67	28	Arable_Land	184	MIXED-FIF16	-1	NON	-1	-1
2112	68	28	Arable_Land	184	MIXED-FIF16	-1	NON	-1	-1
2113	69	28	Arable_Land	184	MIXED-FIF16	-1	NON	-1	-1
2114	70	28	Arable_Land	172	PIG-FIF13	-1	NON	-1	-1
2115	71	28	Arable_Land	-1	NON	172	PIG-FIF13	504.24	504.24
2116	72	28	Grazing_Land	-1	NON	184	MIXED-FIF16	431.64	431.64
2117	0	29	Arable_Land	-1	NON	31	CROP-PIF1	504.24	504.24
2118	1	29	Arable_Land	183	MIXED-FIF16	-1	NON	-1	-1
2119	2	29	Arable_Land	-1	NON	192	MIXED-FIF17	504.24	504.24
2120	3	29	Arable_Land	-1	NON	192	MIXED-FIF17	504.24	504.24
2121	4	29	Arable_Land	-1	NON	192	MIXED-FIF17	504.24	504.24
2122	5	29	Arable_Land	-1	NON	192	MIXED-FIF17	504.24	504.24
2123	6	29	Arable_Land	-1	NON	169	PIG-FIF13	504.24	504.24
2124	7	29	Grazing_Land	-1	NON	169	PIG-FIF13	431.64	431.64
2125	8	29	Arable_Land	169	PIG-FIF13	-1	NON	-1	-1
2126	9	29	Arable_Land	169	PIG-FIF13	-1	NON	-1	-1
2127	10	29	Arable_Land	169	PIG-FIF13	-1	NON	-1	-1
2129	12	29	Arable_Land	191	MIXED-FIF17	-1	NON	-1	-1
2130	13	29	Grazing_Land	191	MIXED-FIF17	-1	NON	-1	-1
2131	14	29	Arable_Land	191	MIXED-FIF17	-1	NON	-1	-1
2132	15	29	Arable_Land	-1	NON	191	MIXED-FIF17	504.24	504.24
2133	16	29	Grazing_Land	-1	NON	191	MIXED-FIF17	431.64	431.64
2134	17	29	Grazing_Land	-1	NON	191	MIXED-FIF17	431.64	431.64
2135	18	29	Arable_Land	-1	NON	167	PIG-FIF13	504.24	504.24
2136	19	29	Grazing_Land	-1	NON	68	CROP-FIF4	431.64	431.64
2138	21	29	Arable_Land	-1	NON	167	PIG-FIF13	504.24	504.24
2140	23	29	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
2141	24	29	Grazing_Land	-1	NON	187	MIXED-FIF16	431.64	431.64
2142	25	29	Grazing_Land	-1	NON	83	DAIRY-FIF7	431.64	431.64
2144	27	29	Arable_Land	-1	NON	73	DAIRY-FIF6	504.24	504.24
2145	28	29	Arable_Land	73	DAIRY-FIF6	-1	NON	-1	-1
2146	29	29	Grazing_Land	73	DAIRY-FIF6	-1	NON	-1	-1
2147	30	29	Grazing_Land	73	DAIRY-FIF6	-1	NON	-1	-1
2148	31	29	Arable_Land	-1	NON	73	DAIRY-FIF6	504.24	504.24
2149	32	29	Grazing_Land	-1	NON	73	DAIRY-FIF6	431.64	431.64
2150	33	29	Grazing_Land	-1	NON	103	FOD-FIF9	431.64	431.64
2151	34	29	Arable_Land	-1	NON	58	CROP-PIF2	504.24	504.24
2152	35	29	Arable_Land	-1	NON	59	CROP-PIF2	504.24	504.24
2153	36	29	Arable_Land	-1	NON	59	CROP-PIF2	504.24	504.24
2154	37	29	Arable_Land	59	CROP-PIF2	-1	NON	-1	-1
2156	39	29	Grazing_Land	-1	NON	59	CROP-PIF2	431.64	431.64
2157	40	29	Arable_Land	-1	NON	105	FOD-FIF9	504.24	504.24
2158	41	29	Grazing_Land	-1	NON	105	FOD-FIF9	431.64	431.64
2160	43	29	Arable_Land	-1	NON	196	MIXED-FIF18	504.24	504.24
2161	44	29	Arable_Land	-1	NON	196	MIXED-FIF18	504.24	504.24
2162	45	29	Grazing_Land	-1	NON	196	MIXED-FIF18	431.64	431.64
2163	46	29	Arable_Land	-1	NON	45	CROP-PIF1	504.24	504.24
2164	47	29	Arable_Land	45	CROP-PIF1	-1	NON	-1	-1
2165	48	29	Grazing_Land	-1	NON	160	PIG-PIF12	431.64	431.64
2166	49	29	Arable_Land	-1	NON	196	MIXED-FIF18	504.24	504.24
2168	51	29	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2169	52	29	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2170	53	29	Grazing_Land	-1	NON	79	DAIRY-FIF7	431.64	431.64
2172	55	29	Grazing_Land	189	MIXED-FIF17	-1	NON	-1	-1
2173	56	29	Arable_Land	189	MIXED-FIF17	-1	NON	-1	-1
2174	57	29	Grazing_Land	189	MIXED-FIF17	-1	NON	-1	-1
2175	58	29	Grazing_Land	-1	NON	189	MIXED-FIF17	431.64	431.64
2177	60	29	Grazing_Land	71	DAIRY-FIF6	-1	NON	-1	-1
2178	61	29	Arable_Land	71	DAIRY-FIF6	-1	NON	-1	-1
2179	62	29	Grazing_Land	71	DAIRY-FIF6	-1	NON	-1	-1
2180	63	29	Arable_Land	71	DAIRY-FIF6	-1	NON	-1	-1
2181	64	29	Arable_Land	-1	NON	71	DAIRY-FIF6	504.24	504.24
2182	65	29	Arable_Land	184	MIXED-FIF16	-1	NON	-1	-1
2184	67	29	Grazing_Land	184	MIXED-FIF16	-1	NON	-1	-1
2186	69	29	Arable_Land	184	MIXED-FIF16	-1	NON	-1	-1
2187	70	29	Arable_Land	-1	NON	172	PIG-FIF13	504.24	504.24
2188	71	29	Arable_Land	-1	NON	31	CROP-PIF1	504.24	504.24
2191	1	30	Grazing_Land	-1	NON	192	MIXED-FIF17	431.64	431.64
2192	2	30	Grazing_Land	-1	NON	192	MIXED-FIF17	431.64	431.64
2193	3	30	Grazing_Land	-1	NON	192	MIXED-FIF17	431.64	431.64
2194	4	30	Grazing_Land	-1	NON	192	MIXED-FIF17	431.64	431.64
2195	5	30	Arable_Land	-1	NON	183	MIXED-FIF16	504.24	504.24
2196	6	30	Arable_Land	-1	NON	169	PIG-FIF13	504.24	504.24
2197	7	30	Arable_Land	-1	NON	169	PIG-FIF13	504.24	504.24
2198	8	30	Grazing_Land	169	PIG-FIF13	-1	NON	-1	-1
2199	9	30	Arable_Land	169	PIG-FIF13	-1	NON	-1	-1
2200	10	30	Arable_Land	169	PIG-FIF13	-1	NON	-1	-1
2201	11	30	Arable_Land	-1	NON	183	MIXED-FIF16	2506.97	2474.7
2203	13	30	Arable_Land	191	MIXED-FIF17	-1	NON	-1	-1
2204	14	30	Arable_Land	191	MIXED-FIF17	-1	NON	-1	-1
2205	15	30	Arable_Land	-1	NON	191	MIXED-FIF17	504.24	504.24
2206	16	30	Arable_Land	-1	NON	113	FOD-FIF9	504.24	504.24
2208	18	30	Arable_Land	167	PIG-FIF13	-1	NON	-1	-1
2209	19	30	Grazing_Land	-1	NON	68	CROP-FIF4	431.64	431.64
2210	20	30	Arable_Land	-1	NON	167	PIG-FIF13	504.24	504.24
2211	21	30	Arable_Land	-1	NON	167	PIG-FIF13	504.24	504.24
2212	22	30	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
2213	23	30	Grazing_Land	-1	NON	115	FOD-PIF10	393.36	393.36
2214	24	30	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
2215	25	30	Grazing_Land	-1	NON	68	CROP-FIF4	431.64	431.64
2216	26	30	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
2217	27	30	Grazing_Land	-1	NON	73	DAIRY-FIF6	431.64	431.64
2218	28	30	Arable_Land	73	DAIRY-FIF6	-1	NON	-1	-1
2219	29	30	Arable_Land	73	DAIRY-FIF6	-1	NON	-1	-1
2220	30	30	Arable_Land	-1	NON	73	DAIRY-FIF6	504.24	504.24
2222	32	30	Grazing_Land	-1	NON	73	DAIRY-FIF6	431.64	431.64
2223	33	30	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
2224	34	30	Grazing_Land	-1	NON	103	FOD-FIF9	431.64	431.64
2225	35	30	Grazing_Land	-1	NON	185	MIXED-FIF16	1531.31	1507.52
2226	36	30	Grazing_Land	-1	NON	105	FOD-FIF9	431.64	431.64
2228	38	30	Arable_Land	-1	NON	105	FOD-FIF9	504.24	504.24
2229	39	30	Grazing_Land	105	FOD-FIF9	-1	NON	-1	-1
2230	40	30	Grazing_Land	105	FOD-FIF9	-1	NON	-1	-1
2231	41	30	Grazing_Land	-1	NON	105	FOD-FIF9	431.64	431.64
2232	42	30	Arable_Land	-1	NON	105	FOD-FIF9	504.24	504.24
2233	43	30	Arable_Land	-1	NON	196	MIXED-FIF18	504.24	504.24
2234	44	30	Arable_Land	-1	NON	196	MIXED-FIF18	504.24	504.24
2235	45	30	Arable_Land	196	MIXED-FIF18	-1	NON	-1	-1
2236	46	30	Grazing_Land	-1	NON	196	MIXED-FIF18	431.64	431.64
2237	47	30	Arable_Land	-1	NON	45	CROP-PIF1	504.24	504.24
2238	48	30	Arable_Land	160	PIG-PIF12	-1	NON	-1	-1
2239	49	30	Arable_Land	-1	NON	188	MIXED-FIF17	504.24	504.24
2240	50	30	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2241	51	30	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2242	52	30	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2243	53	30	Grazing_Land	-1	NON	189	MIXED-FIF17	431.64	431.64
2244	54	30	Arable_Land	-1	NON	189	MIXED-FIF17	504.24	504.24
2245	55	30	Arable_Land	189	MIXED-FIF17	-1	NON	-1	-1
2246	56	30	Arable_Land	189	MIXED-FIF17	-1	NON	-1	-1
2247	57	30	Arable_Land	189	MIXED-FIF17	-1	NON	-1	-1
2249	59	30	Grazing_Land	-1	NON	71	DAIRY-FIF6	431.64	431.64
2251	61	30	Arable_Land	-1	NON	71	DAIRY-FIF6	504.24	504.24
2252	62	30	Arable_Land	71	DAIRY-FIF6	-1	NON	-1	-1
2253	63	30	Arable_Land	-1	NON	71	DAIRY-FIF6	504.24	504.24
2254	64	30	Grazing_Land	71	DAIRY-FIF6	-1	NON	-1	-1
2255	65	30	Grazing_Land	-1	NON	184	MIXED-FIF16	431.64	431.64
2256	66	30	Grazing_Land	184	MIXED-FIF16	-1	NON	-1	-1
2257	67	30	Grazing_Land	184	MIXED-FIF16	-1	NON	-1	-1
2258	68	30	Grazing_Land	184	MIXED-FIF16	-1	NON	-1	-1
2259	69	30	Arable_Land	184	MIXED-FIF16	-1	NON	-1	-1
2260	70	30	Grazing_Land	-1	NON	204	MIXED-FIF19	1664.62	1658.48
2261	71	30	Grazing_Land	-1	NON	184	MIXED-FIF16	431.64	431.64
2262	72	30	Arable_Land	31	CROP-PIF1	-1	NON	-1	-1
2263	0	31	Arable_Land	-1	NON	192	MIXED-FIF17	504.24	504.24
2264	1	31	Grazing_Land	192	MIXED-FIF17	-1	NON	-1	-1
2265	2	31	Arable_Land	192	MIXED-FIF17	-1	NON	-1	-1
2266	3	31	Arable_Land	192	MIXED-FIF17	-1	NON	-1	-1
2267	4	31	Grazing_Land	-1	NON	183	MIXED-FIF16	1715	1551.23
2268	5	31	Grazing_Land	-1	NON	183	MIXED-FIF16	431.64	431.64
2269	6	31	Arable_Land	-1	NON	192	MIXED-FIF17	504.24	504.24
2270	7	31	Arable_Land	-1	NON	169	PIG-FIF13	504.24	504.24
2271	8	31	Grazing_Land	-1	NON	99	FOD-FIF9	431.64	431.64
2272	9	31	Arable_Land	169	PIG-FIF13	-1	NON	-1	-1
2273	10	31	Grazing_Land	-1	NON	191	MIXED-FIF17	431.64	431.64
2274	11	31	Arable_Land	-1	NON	99	FOD-FIF9	504.24	504.24
2275	12	31	Arable_Land	191	MIXED-FIF17	-1	NON	-1	-1
2276	13	31	Grazing_Land	191	MIXED-FIF17	-1	NON	-1	-1
2277	14	31	Grazing_Land	-1	NON	99	FOD-FIF9	431.64	431.64
2279	16	31	Arable_Land	167	PIG-FIF13	-1	NON	-1	-1
2280	17	31	Grazing_Land	-1	NON	167	PIG-FIF13	431.64	431.64
2281	18	31	Arable_Land	167	PIG-FIF13	-1	NON	-1	-1
2282	19	31	Grazing_Land	-1	NON	115	FOD-PIF10	393.36	393.36
2283	20	31	Arable_Land	167	PIG-FIF13	-1	NON	-1	-1
2284	21	31	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
2285	22	31	Grazing_Land	-1	NON	68	CROP-FIF4	431.64	431.64
2286	23	31	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
2287	24	31	Arable_Land	-1	NON	139	FOD-PIF10	2325.61	2283.27
2288	25	31	Grazing_Land	83	DAIRY-FIF7	-1	NON	-1	-1
2289	26	31	Grazing_Land	-1	NON	96	FOD-FIF9	431.64	431.64
2290	27	31	Arable_Land	-1	NON	50	CROP-PIF2	504.24	504.24
2291	28	31	Arable_Land	-1	NON	96	FOD-FIF9	504.24	504.24
2292	29	31	Grazing_Land	73	DAIRY-FIF6	-1	NON	-1	-1
2293	30	31	Arable_Land	-1	NON	50	CROP-PIF2	504.24	504.24
2294	31	31	Arable_Land	-1	NON	50	CROP-PIF2	504.24	504.24
2295	32	31	Grazing_Land	-1	NON	96	FOD-FIF9	431.64	431.64
2296	33	31	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
